commit_sha,author,message,date,repository,pull_request
37a30bbf17fd09cb151e423ea6cd24df46cb988f,stephanieross-dev,feat(security-auth-proxy): implement decision from ADR-0348 - step 8,2024-08-24 07:00:00,security-tools,PR-1435
f22216bd2f36f92ff66e93f45d5790988432365d,stephanieross-dev,feat(security-auth-proxy): implement decision from ADR-0348 - step 9,2024-08-24 03:00:00,security-tools,PR-1435
bb3e788fcda0c0d4dd0a744fa015c56a734c7bde,stephanieross-dev,feat(security-auth-proxy): implement decision from ADR-0348 - step 10,2024-08-25 07:00:00,security-tools,PR-1435
06bdeb80a4318298b940484ef16bd99e617e2404,stephanieross-dev,feat(security-auth-proxy): implement decision from ADR-0348 - step 11,2024-08-24 05:00:00,security-tools,PR-1435
3859f0ae00c1dca31cba8585dbc0a13d18536792,pauljones-nt,feat(security-auth-proxy): implement decision from ADR-0349 - step 1,2024-08-26 06:00:00,security-tools,PR-1436
cd81b8da9154099e15220c20927be96eb5a434f3,pauljones-nt,feat(security-auth-proxy): implement decision from ADR-0349 - step 2,2024-08-26 07:00:00,security-tools,PR-1436
54baad537b3b1c2c87a8066c5dc57e55135be40e,pauljones-nt,feat(security-auth-proxy): implement decision from ADR-0349 - step 3,2024-08-25 19:00:00,security-tools,PR-1436
1618b2612d50da883661f0cd9cee6f8406f3202c,pauljones-nt,feat(security-auth-proxy): implement decision from ADR-0349 - step 4,2024-08-25 06:00:00,security-tools,PR-1436
fa0a84fc75659d4e1e0028663ccb4b233bd23b5e,pauljones-nt,feat(security-auth-proxy): implement decision from ADR-0349 - step 5,2024-08-26 05:00:00,security-tools,PR-1436
4e5649e8ef781da1dc2a68c82214ca687bd25398,pauljones-nt,feat(security-auth-proxy): implement decision from ADR-0349 - step 6,2024-08-25 14:00:00,security-tools,PR-1436
5d8ab748cb09e1def7fb01c6c057f6c92ccd02bd,pauljones-nt,feat(security-auth-proxy): implement decision from ADR-0349 - step 7,2024-08-26 05:00:00,security-tools,PR-1436
d1e5e09406269433ccc12d0a0ab75333c6903e5a,pauljones-nt,feat(security-auth-proxy): implement decision from ADR-0349 - step 8,2024-08-25 15:00:00,security-tools,PR-1436
5937ab500d24a09a8c4df57359d455dd07b89532,pauljones-nt,feat(security-auth-proxy): implement decision from ADR-0349 - step 9,2024-08-26 02:00:00,security-tools,PR-1436
b93fef5c8473008a997bb88ce85c405e0ca01f29,pauljones-nt,feat(security-auth-proxy): implement decision from ADR-0349 - step 10,2024-08-25 06:00:00,security-tools,PR-1436
408e1ad664d06d5a0cbadec51cfd6ee3e62edef7,pauljones-nt,feat(security-auth-proxy): implement decision from ADR-0349 - step 11,2024-08-25 23:00:00,security-tools,PR-1436
0692b41fa64be318b37594d07495b6e346299d3a,paulcastaneda-nt,feat(visionai-inference): implement decision from ADR-0347 - step 1,2024-08-27 03:00:00,visionai-engine,PR-1437
16a135b46aa73da756ad48cc002807474ec2a301,paulcastaneda-nt,feat(visionai-inference): implement decision from ADR-0347 - step 2,2024-08-27 19:00:00,visionai-engine,PR-1437
c0fd384ac94b81744dfc350c5ca22d73405c681a,paulcastaneda-nt,feat(visionai-inference): implement decision from ADR-0347 - step 3,2024-08-26 04:00:00,visionai-engine,PR-1437
6b4b6ba499739b85e0d87f105dfb8fe3bfdf3fd0,paulcastaneda-nt,feat(visionai-inference): implement decision from ADR-0347 - step 4,2024-08-27 08:00:00,visionai-engine,PR-1437
3c13fcede52c12cfee13cbcf6c929428b62bdae7,paulcastaneda-nt,feat(visionai-inference): implement decision from ADR-0347 - step 5,2024-08-27 13:00:00,visionai-engine,PR-1437
d9358aab77e3ed18811914abd2bd4e25f43483ea,paulcastaneda-nt,feat(visionai-inference): implement decision from ADR-0347 - step 6,2024-08-27 17:00:00,visionai-engine,PR-1437
b7dfbf3024aba2f356db6155371724786945092f,paulcastaneda-nt,feat(visionai-inference): implement decision from ADR-0347 - step 7,2024-08-26 08:00:00,visionai-engine,PR-1437
f5b6c0154cf662567d40edb98f38fc1ba8b19536,paulcastaneda-nt,feat(visionai-inference): implement decision from ADR-0347 - step 8,2024-08-27 01:00:00,visionai-engine,PR-1437
93791040166e84e9bd06f4348a65e21d58dfe60e,paulcastaneda-nt,feat(visionai-inference): implement decision from ADR-0347 - step 9,2024-08-26 19:00:00,visionai-engine,PR-1437
adff960e1f057ef24df10ad1acaaca29eccddd42,jeremydalton-nt,feat(visionai-inference): implement decision from ADR-0347 - step 1,2024-08-24 11:00:00,visionai-engine,PR-1438
619af204bceacb47e8614652e6555a035e55f572,jeremydalton-nt,feat(visionai-inference): implement decision from ADR-0347 - step 2,2024-08-25 19:00:00,visionai-engine,PR-1438
c9b4a0eb554eecd6fb4034e3b2110cfe008732cb,jeremydalton-nt,feat(visionai-inference): implement decision from ADR-0347 - step 3,2024-08-25 08:00:00,visionai-engine,PR-1438
325b0063b2f2ded19cd2e6b6e1ca82b6017e3f6d,jeremydalton-nt,feat(visionai-inference): implement decision from ADR-0347 - step 4,2024-08-25 16:00:00,visionai-engine,PR-1438
c17d4db427d985ff1779a426ff489394e164de38,jeremydalton-nt,feat(visionai-inference): implement decision from ADR-0347 - step 5,2024-08-25 00:00:00,visionai-engine,PR-1438
bdb1cf2dbca94e619dafeeb4150709201a36caa2,jeremydalton-nt,feat(visionai-inference): implement decision from ADR-0347 - step 6,2024-08-24 03:00:00,visionai-engine,PR-1438
069f483cbadbbaf6b5ff040294541440fff08281,jeremydalton-nt,feat(visionai-inference): implement decision from ADR-0347 - step 7,2024-08-25 21:00:00,visionai-engine,PR-1438
5f56394f906986c72ffcca39b1474fd1ab0a85c0,jeremydalton-nt,feat(visionai-inference): implement decision from ADR-0347 - step 8,2024-08-24 18:00:00,visionai-engine,PR-1438
74da619a9bd96acce8767b2d21a1048a8280940c,jeremydalton-nt,feat(visionai-inference): implement decision from ADR-0347 - step 9,2024-08-25 20:00:00,visionai-engine,PR-1438
85fc1a3ec702a4fc3b03d86ffd6b5a60f61a9cc3,jeremydalton-nt,feat(visionai-inference): implement decision from ADR-0347 - step 10,2024-08-25 10:00:00,visionai-engine,PR-1438
1b185a0860670e1b2b32edc8b2607ec157556ebc,jeremydalton-nt,feat(visionai-inference): implement decision from ADR-0347 - step 11,2024-08-25 12:00:00,visionai-engine,PR-1438
8e6063e8a34096b0fa89ac6be3b3b2fbb096387d,jeremydalton-nt,feat(visionai-inference): implement decision from ADR-0347 - step 12,2024-08-24 11:00:00,visionai-engine,PR-1438
4e31e1c025746f255d79b9c60b5823432f38959d,kimberlygutierrez-nt,fix(insightcrm-api): fix broken css styles in insightcrm-api dashboard view,2024-08-24 14:00:00,insightcrm-core,PR-1439
7eff83434d3768d8febadd019032845fbaff294a,kimberlygutierrez-nt,docs(insightcrm-api): fix broken css styles in insightcrm-api dashboard view,2024-08-24 20:00:00,insightcrm-core,PR-1439
2b098096894dedf17d6de0c6176520301e41b004,kimberlygutierrez-nt,docs(insightcrm-api): fix broken css styles in insightcrm-api dashboard view,2024-08-25 06:00:00,insightcrm-core,PR-1439
6366e7910c3227319743d5caca73a52c8ca8bdf9,kimberlygutierrez-nt,fix(insightcrm-api): fix broken css styles in insightcrm-api dashboard view,2024-08-25 17:00:00,insightcrm-core,PR-1439
4aab4447b23a319b62d0786bf621c29de4606112,kimberlygutierrez-nt,chore(insightcrm-api): fix broken css styles in insightcrm-api dashboard view,2024-08-25 11:00:00,insightcrm-core,PR-1439
26ba19dc5b620dd1083e9151ccfdb6f088e98c2a,kimberlygutierrez-nt,refactor(insightcrm-api): fix broken css styles in insightcrm-api dashboard view,2024-08-25 02:00:00,insightcrm-core,PR-1439
1ddf5fcd8f54157a5dbecd94a58a998085bddf6c,kimberlygutierrez-nt,refactor(insightcrm-api): fix broken css styles in insightcrm-api dashboard view,2024-08-25 08:00:00,insightcrm-core,PR-1439
52919e371c91818959094d569142192c188dda5c,kimberlygutierrez-nt,fix(insightcrm-api): fix broken css styles in insightcrm-api dashboard view,2024-08-24 01:00:00,insightcrm-core,PR-1439
c0510494a1d0c6fe7d2472032d83adbf7ecc19e0,lawrenceadkins-nt,fix(atlaspay-ledger): fix transaction rollback failure in atlaspay-ledger checkout flow,2024-08-27 17:00:00,atlaspay-backend,PR-1440
f2e4009d3db388987aa06fd95a7f76ccb8c378c8,lawrenceadkins-nt,fix(atlaspay-ledger): fix transaction rollback failure in atlaspay-ledger checkout flow,2024-08-26 20:00:00,atlaspay-backend,PR-1440
7e614c871b160e8340a7d98b294d81f197a01ded,lawrenceadkins-nt,docs(atlaspay-ledger): fix transaction rollback failure in atlaspay-ledger checkout flow,2024-08-28 00:00:00,atlaspay-backend,PR-1440
1a4d887b711d2e04408df70ec78dfddd071d4383,lawrenceadkins-nt,docs(atlaspay-ledger): fix transaction rollback failure in atlaspay-ledger checkout flow,2024-08-26 19:00:00,atlaspay-backend,PR-1440
798d007e62f18d1e767ad71313e6b59e8c9cd5c8,lawrenceadkins-nt,fix(atlaspay-ledger): fix transaction rollback failure in atlaspay-ledger checkout flow,2024-08-26 08:00:00,atlaspay-backend,PR-1440
5753aa9ef691d6385a3ca11a33e34e11dcae8977,lawrenceadkins-nt,chore(atlaspay-ledger): fix transaction rollback failure in atlaspay-ledger checkout flow,2024-08-27 21:00:00,atlaspay-backend,PR-1440
94ed362fd6eb1c433f99b5bad3f5fac79401c759,lawrenceadkins-nt,docs(atlaspay-ledger): fix transaction rollback failure in atlaspay-ledger checkout flow,2024-08-26 05:00:00,atlaspay-backend,PR-1440
d9c86ed228ad589e3d0630a0f9ed24ebc5b1848f,lawrenceadkins-nt,feat(atlaspay-ledger): fix transaction rollback failure in atlaspay-ledger checkout flow,2024-08-26 13:00:00,atlaspay-backend,PR-1440
3c482f1f238dc3e7f1fcad1ef77cc29345d48ac6,lawrenceadkins-nt,chore(atlaspay-ledger): fix transaction rollback failure in atlaspay-ledger checkout flow,2024-08-27 09:00:00,atlaspay-backend,PR-1440
fc2cefeb764945e0877bcec1df5470cfdf1d7b62,lawrenceadkins-nt,fix(atlaspay-ledger): fix transaction rollback failure in atlaspay-ledger checkout flow,2024-08-26 09:00:00,atlaspay-backend,PR-1440
a9f514b35ed5d1ab6672f375b55628d658062ad1,lawrenceadkins-nt,docs(atlaspay-ledger): fix transaction rollback failure in atlaspay-ledger checkout flow,2024-08-27 08:00:00,atlaspay-backend,PR-1440
60b9e723a120e42fe2258fd082fa1b5c90bf4d6a,debrachristian-nt,feat(atlaspay-gateway): implement decision from ADR-0350 - step 1,2024-08-30 21:00:00,atlaspay-backend,PR-1441
bf7c8467a6be5f84ca7c401712073ca567553358,debrachristian-nt,feat(atlaspay-gateway): implement decision from ADR-0350 - step 2,2024-08-29 03:00:00,atlaspay-backend,PR-1441
c78df62cd9bfa214a68954ab309ef9bf8741d9c8,debrachristian-nt,feat(atlaspay-gateway): implement decision from ADR-0350 - step 3,2024-08-29 18:00:00,atlaspay-backend,PR-1441
342b3b93523e92008c8130dd9570ca0cfc972991,debrachristian-nt,feat(atlaspay-gateway): implement decision from ADR-0350 - step 4,2024-08-30 03:00:00,atlaspay-backend,PR-1441
d7274c28551cafb9d896926c8d038c9763d5c131,debrachristian-nt,feat(atlaspay-gateway): implement decision from ADR-0350 - step 5,2024-08-30 11:00:00,atlaspay-backend,PR-1441
0acf7bbd78816c3fe46270ab16a5f4ded7c728cc,debrachristian-nt,feat(atlaspay-gateway): implement decision from ADR-0350 - step 6,2024-08-29 12:00:00,atlaspay-backend,PR-1441
b8a74e9a9379646995247de10f0c01b95045f512,debrachristian-nt,feat(atlaspay-gateway): implement decision from ADR-0350 - step 7,2024-08-30 17:00:00,atlaspay-backend,PR-1441
b896cecedfd69b68fe65ad4935ce6091135c2771,debrachristian-nt,feat(atlaspay-gateway): implement decision from ADR-0350 - step 8,2024-08-29 10:00:00,atlaspay-backend,PR-1441
fc3cb0eebfdbbc7a2da08f7f73ad3824b02d0578,christophersmith-nt,fix(cloudsync-desktop): integrate metrics reporting client in cloudsync-desktop,2024-08-30 13:00:00,cloudsync-apps,PR-1442
69e35fdb5c2ee241fff0d01ecf716edc812cc2e1,christophersmith-nt,chore(cloudsync-desktop): integrate metrics reporting client in cloudsync-desktop,2024-08-30 15:00:00,cloudsync-apps,PR-1442
781aba7fa8290929bd2c7d2f6f9d8ea7d2e5403b,christophersmith-nt,chore(cloudsync-desktop): integrate metrics reporting client in cloudsync-desktop,2024-08-31 19:00:00,cloudsync-apps,PR-1442
5e8a51987a45300d8d7075efd369616dc7e8aca5,christophersmith-nt,fix(cloudsync-desktop): integrate metrics reporting client in cloudsync-desktop,2024-08-30 02:00:00,cloudsync-apps,PR-1442
d5202db8959ac563137a0703dd3a2b6f99b5890c,christophersmith-nt,refactor(cloudsync-desktop): integrate metrics reporting client in cloudsync-desktop,2024-08-30 02:00:00,cloudsync-apps,PR-1442
e5a77f9f90aa9e132bae3ea9a1243a44644e807d,christophersmith-nt,docs(cloudsync-desktop): integrate metrics reporting client in cloudsync-desktop,2024-09-01 00:00:00,cloudsync-apps,PR-1442
66bc7fb927e5c25b264e97c9d841cc37bade1400,christophersmith-nt,chore(cloudsync-desktop): integrate metrics reporting client in cloudsync-desktop,2024-08-31 09:00:00,cloudsync-apps,PR-1442
b272effa33c0be4addea238321265ececc841463,christophersmith-nt,refactor(cloudsync-desktop): integrate metrics reporting client in cloudsync-desktop,2024-08-30 16:00:00,cloudsync-apps,PR-1442
d618b385ca6a5be2a0a7ed0985baff15aee5dd1f,whitneypeters-nt,feat(security-scanner): fix memory leak in security-scanner concurrency routine,2024-09-02 01:00:00,security-tools,PR-1443
0f75a3a26d68b1bfb495d38e325b81095c16e633,whitneypeters-nt,chore(security-scanner): fix memory leak in security-scanner concurrency routine,2024-09-01 23:00:00,security-tools,PR-1443
94591f166f10b6c48781335cdda02c35ec278abe,whitneypeters-nt,refactor(security-scanner): fix memory leak in security-scanner concurrency routine,2024-09-02 17:00:00,security-tools,PR-1443
dae4b94892de7efb589e8ceb04579bc68e00a211,whitneypeters-nt,feat(security-scanner): fix memory leak in security-scanner concurrency routine,2024-09-02 18:00:00,security-tools,PR-1443
330ecd1aae72d69ef60a970b1204ce68277524cb,whitneypeters-nt,docs(security-scanner): fix memory leak in security-scanner concurrency routine,2024-09-02 08:00:00,security-tools,PR-1443
07ff33e36b7fe0655ad224df9fee12eb2ef73e7c,whitneypeters-nt,docs(security-scanner): fix memory leak in security-scanner concurrency routine,2024-09-02 16:00:00,security-tools,PR-1443
c8176ffb5627495f87a33a09ddd67a0df151ba6f,whitneypeters-nt,refactor(security-scanner): fix memory leak in security-scanner concurrency routine,2024-09-01 16:00:00,security-tools,PR-1443
2454462e37765ae1f85bb1647f4504351956fedf,tinasanders-nt,docs(fusionerp-core): optimize user session timeouts in fusionerp-core,2024-08-31 18:00:00,fusionerp-monolith,PR-1444
9f06541bb1316fff8c4118d261cc807f8a8c3c1e,tinasanders-nt,docs(fusionerp-core): optimize user session timeouts in fusionerp-core,2024-09-01 14:00:00,fusionerp-monolith,PR-1444
a908aa21594b21b7ee71fdee4e59f05f73831cba,tinasanders-nt,fix(fusionerp-core): optimize user session timeouts in fusionerp-core,2024-08-31 03:00:00,fusionerp-monolith,PR-1444
b01c044db1087a6a17b596b17e26ecc494cb26a9,tinasanders-nt,fix(fusionerp-core): optimize user session timeouts in fusionerp-core,2024-09-01 05:00:00,fusionerp-monolith,PR-1444
1a05ea5f3eddbfe9a9b24912fdf0dd5127efc39b,tinasanders-nt,feat(fusionerp-core): optimize user session timeouts in fusionerp-core,2024-08-31 16:00:00,fusionerp-monolith,PR-1444
cf0fc3cec88665bbe568bfe61325d0af45fc13cd,tinasanders-nt,refactor(fusionerp-core): optimize user session timeouts in fusionerp-core,2024-09-01 05:00:00,fusionerp-monolith,PR-1444
c71301b7d6a8c6f6776d474acefacd313543fa55,tinasanders-nt,docs(fusionerp-core): optimize user session timeouts in fusionerp-core,2024-09-01 01:00:00,fusionerp-monolith,PR-1444
d80fb646f0e9c06c08b73c67822cf833330007a7,kristagibson-nt,docs(security-auth-proxy): add feature request endpoint to security-auth-proxy,2024-08-31 10:00:00,security-tools,PR-1445
d3eb87f822663f60125eb008c9740e90d712116d,kristagibson-nt,fix(security-auth-proxy): add feature request endpoint to security-auth-proxy,2024-09-01 03:00:00,security-tools,PR-1445
0bb550a75b8b14e4db28fa6ef82ed5883315dacb,kristagibson-nt,feat(security-auth-proxy): add feature request endpoint to security-auth-proxy,2024-08-31 07:00:00,security-tools,PR-1445
5aea763a268dc748bdeb1460be1631292809f36a,kristagibson-nt,refactor(security-auth-proxy): add feature request endpoint to security-auth-proxy,2024-09-01 20:00:00,security-tools,PR-1445
d6fe31046e8f742f568370a39dc099724be70681,kristagibson-nt,docs(security-auth-proxy): add feature request endpoint to security-auth-proxy,2024-09-01 08:00:00,security-tools,PR-1445
5709ae4092a676a6287edbcc5523e4047edb18b2,kristagibson-nt,fix(security-auth-proxy): add feature request endpoint to security-auth-proxy,2024-08-31 01:00:00,security-tools,PR-1445
733eff5ca9f1696689cf5a201de77b7681301b99,kristagibson-nt,chore(security-auth-proxy): add feature request endpoint to security-auth-proxy,2024-09-01 09:00:00,security-tools,PR-1445
2117cfa8c62369dd1021a997af9a0551eb4ad956,kristagibson-nt,refactor(security-auth-proxy): add feature request endpoint to security-auth-proxy,2024-09-01 08:00:00,security-tools,PR-1445
f15842e0ec2bbb37da3723a3f7ffc58c3ecb1b25,kristagibson-nt,refactor(security-auth-proxy): add feature request endpoint to security-auth-proxy,2024-09-01 04:00:00,security-tools,PR-1445
61cf050e1a4880a179d502c21c93caf40db1d1a6,kristagibson-nt,feat(security-auth-proxy): add feature request endpoint to security-auth-proxy,2024-09-01 03:00:00,security-tools,PR-1445
5f775a9a74a39652b6b9362b1bfeb735fa84fe6d,kristagibson-nt,fix(security-auth-proxy): add feature request endpoint to security-auth-proxy,2024-09-01 19:00:00,security-tools,PR-1445
67ef6e062feebd415271e528a779ad9b4936d84f,annahenderson-nt,chore(novacommerce-cart): add feature request endpoint to novacommerce-cart,2024-09-02 09:00:00,novacommerce-core,PR-1446
f58c48c187db3d1e93d800ab1cec2e033457e031,annahenderson-nt,chore(novacommerce-cart): add feature request endpoint to novacommerce-cart,2024-09-02 07:00:00,novacommerce-core,PR-1446
ab695b68debd5ea0a4a5975dea73db2c3bc9979b,annahenderson-nt,chore(novacommerce-cart): add feature request endpoint to novacommerce-cart,2024-09-03 05:00:00,novacommerce-core,PR-1446
653edba1ba846a341f41b8860ad9c56825f6fede,annahenderson-nt,fix(novacommerce-cart): add feature request endpoint to novacommerce-cart,2024-09-03 18:00:00,novacommerce-core,PR-1446
d3add2a16860a4848730332d3b8fe2375c431a3a,annahenderson-nt,fix(novacommerce-cart): add feature request endpoint to novacommerce-cart,2024-09-03 19:00:00,novacommerce-core,PR-1446
4adc85b8f6ccccc2c648cccb4c82a780a0955979,annahenderson-nt,refactor(novacommerce-cart): add feature request endpoint to novacommerce-cart,2024-09-03 21:00:00,novacommerce-core,PR-1446
d2668a10d548e14e97d62281ffc97148a6470b63,annahenderson-nt,fix(novacommerce-cart): add feature request endpoint to novacommerce-cart,2024-09-02 10:00:00,novacommerce-core,PR-1446
a231d0a661d91aef027d39dd56ef480f8d316fbd,melissamartinez-nt,chore(cloudsync-desktop): refactor api request validation for cloudsync-desktop,2024-09-05 15:00:00,cloudsync-apps,PR-1447
8c11bb33fab651079528e0dd43512cda9be23fe7,melissamartinez-nt,fix(cloudsync-desktop): refactor api request validation for cloudsync-desktop,2024-09-05 03:00:00,cloudsync-apps,PR-1447
6e791722841e4eb153297b0239730aaa47be4237,melissamartinez-nt,chore(cloudsync-desktop): refactor api request validation for cloudsync-desktop,2024-09-06 23:00:00,cloudsync-apps,PR-1447
bea32b8566de724860595f9b307eb29027720a3c,melissamartinez-nt,fix(cloudsync-desktop): refactor api request validation for cloudsync-desktop,2024-09-05 04:00:00,cloudsync-apps,PR-1447
047a50fb1ba1bffcf5d8229b43bfede09f62a3c1,melissamartinez-nt,fix(cloudsync-desktop): refactor api request validation for cloudsync-desktop,2024-09-05 07:00:00,cloudsync-apps,PR-1447
ece80451a5eb34cb7841739d878e0515be4189f9,melissamartinez-nt,feat(cloudsync-desktop): refactor api request validation for cloudsync-desktop,2024-09-06 15:00:00,cloudsync-apps,PR-1447
add598e0bd403eb95dfb85777059639dd18d62e6,melissamartinez-nt,refactor(cloudsync-desktop): refactor api request validation for cloudsync-desktop,2024-09-06 14:00:00,cloudsync-apps,PR-1447
2b24fb7bb8aa2e0e67ef34530b691d84cee142e3,melissamartinez-nt,docs(cloudsync-desktop): refactor api request validation for cloudsync-desktop,2024-09-06 20:00:00,cloudsync-apps,PR-1447
919de9f22b957f615ab168f0fe5888fc20d20814,melissamartinez-nt,docs(cloudsync-desktop): refactor api request validation for cloudsync-desktop,2024-09-05 21:00:00,cloudsync-apps,PR-1447
e4a347f1614d878a2c4333cfa97571668a4089f5,melissamartinez-nt,docs(cloudsync-desktop): refactor api request validation for cloudsync-desktop,2024-09-05 11:00:00,cloudsync-apps,PR-1447
368d5c7d8b249e5e512b5500f9520ecb2a00869c,melissamartinez-nt,docs(cloudsync-desktop): refactor api request validation for cloudsync-desktop,2024-09-06 22:00:00,cloudsync-apps,PR-1447
e557295ff4465915213eac435eb2284bb4eee758,michaelwang-nt,feat(atlaspay-gateway): implement decision from ADR-0350 - step 1,2024-09-10 13:00:00,atlaspay-backend,PR-1448
b97ba62de759ec9879a80a2188685bd5f868ecdd,michaelwang-nt,feat(atlaspay-gateway): implement decision from ADR-0350 - step 2,2024-09-11 14:00:00,atlaspay-backend,PR-1448
101c09cddd7d8f0a95b8b1def13d5deed6a570dc,michaelwang-nt,feat(atlaspay-gateway): implement decision from ADR-0350 - step 3,2024-09-10 13:00:00,atlaspay-backend,PR-1448
bca05ccc0901cd26949818bb115eb7072f9b413e,michaelwang-nt,feat(atlaspay-gateway): implement decision from ADR-0350 - step 4,2024-09-11 14:00:00,atlaspay-backend,PR-1448
2126f57efb95d2e9101960e50cecf72270084b41,michaelwang-nt,feat(atlaspay-gateway): implement decision from ADR-0350 - step 5,2024-09-11 00:00:00,atlaspay-backend,PR-1448
5907e6ae1e61a7ad845a266e03793d0feb4e89d7,michaelwang-nt,feat(atlaspay-gateway): implement decision from ADR-0350 - step 6,2024-09-10 03:00:00,atlaspay-backend,PR-1448
9533281aabf31f335ce45385ce13831497a47780,michaelwang-nt,feat(atlaspay-gateway): implement decision from ADR-0350 - step 7,2024-09-10 22:00:00,atlaspay-backend,PR-1448
1ef4a44b5a5c4eb224bb61182c1c385c94eea427,michaelwang-nt,feat(atlaspay-gateway): implement decision from ADR-0350 - step 8,2024-09-10 20:00:00,atlaspay-backend,PR-1448
a0921928f52525013dcb160bebd1f9a08896805e,michaelwang-nt,feat(atlaspay-gateway): implement decision from ADR-0350 - step 9,2024-09-11 06:00:00,atlaspay-backend,PR-1448
8d31691cf1716d78818b1b2fe83430b427466d3c,michaelwang-nt,feat(atlaspay-gateway): implement decision from ADR-0350 - step 10,2024-09-11 21:00:00,atlaspay-backend,PR-1448
2c20d7583710485f19d7ebff0e3f70323d5a07db,michaelwang-nt,feat(atlaspay-gateway): implement decision from ADR-0350 - step 11,2024-09-10 05:00:00,atlaspay-backend,PR-1448
462964153b2bffb53db8f86701651ce956ff9df5,michaelwang-nt,feat(atlaspay-gateway): implement decision from ADR-0350 - step 12,2024-09-11 23:00:00,atlaspay-backend,PR-1448
d632a07ab4a43e1d4db3b1189a02d7846412f2b2,davidalvarez-nt,feat(novacommerce-checkout): implement decision from ADR-0351 - step 1,2024-09-11 06:00:00,novacommerce-core,PR-1449
b57c4bc436e2b79c7136fd52023bfa0161d1b594,davidalvarez-nt,feat(novacommerce-checkout): implement decision from ADR-0351 - step 2,2024-09-11 18:00:00,novacommerce-core,PR-1449
2513e3801bf32dad2323b9c71927bde70a08cc99,davidalvarez-nt,feat(novacommerce-checkout): implement decision from ADR-0351 - step 3,2024-09-11 17:00:00,novacommerce-core,PR-1449
ccde6a34ee323bf984a1ba2e4e2f83a770e90945,davidalvarez-nt,feat(novacommerce-checkout): implement decision from ADR-0351 - step 4,2024-09-12 10:00:00,novacommerce-core,PR-1449
a8863b6aaf1f809b82ac83c6a3e72c5070d606bc,davidalvarez-nt,feat(novacommerce-checkout): implement decision from ADR-0351 - step 5,2024-09-12 04:00:00,novacommerce-core,PR-1449
4dadf5b0240987070eeee79e087f4aa183ef7f5d,davidalvarez-nt,feat(novacommerce-checkout): implement decision from ADR-0351 - step 6,2024-09-11 04:00:00,novacommerce-core,PR-1449
7ea054545646795a6524d0bdc467bb9703207902,davidalvarez-nt,feat(novacommerce-checkout): implement decision from ADR-0351 - step 7,2024-09-12 06:00:00,novacommerce-core,PR-1449
7e102ae781c2c790a6053da988025b40831b95db,davidalvarez-nt,feat(novacommerce-checkout): implement decision from ADR-0351 - step 8,2024-09-11 11:00:00,novacommerce-core,PR-1449
69723bfa289bf72285f964426673e0931af3934f,davidalvarez-nt,feat(novacommerce-checkout): implement decision from ADR-0351 - step 9,2024-09-11 06:00:00,novacommerce-core,PR-1449
656b444f235594951224325943ad499a2563055d,davidalvarez-nt,feat(novacommerce-checkout): implement decision from ADR-0351 - step 10,2024-09-11 22:00:00,novacommerce-core,PR-1449
c587e3bdf2b99d331330a2013313e27cc8021485,davidalvarez-nt,feat(novacommerce-checkout): implement decision from ADR-0351 - step 11,2024-09-12 13:00:00,novacommerce-core,PR-1449
ac482d0207744f8123324157f0537247aa5092f5,rickydavisii-nt,feat(novacommerce-checkout): add feature request endpoint to novacommerce-checkout,2024-09-10 11:00:00,novacommerce-core,PR-1450
756cc430c03fb91c45da46a91a84427360dbe3e8,rickydavisii-nt,feat(novacommerce-checkout): add feature request endpoint to novacommerce-checkout,2024-09-10 02:00:00,novacommerce-core,PR-1450
c8577a6d2ef8c157262bc3118bc1283dc7803762,rickydavisii-nt,feat(novacommerce-checkout): add feature request endpoint to novacommerce-checkout,2024-09-11 15:00:00,novacommerce-core,PR-1450
1b2af3939a3a3ce66ecee80b481f4013b7c36a86,rickydavisii-nt,refactor(novacommerce-checkout): add feature request endpoint to novacommerce-checkout,2024-09-11 11:00:00,novacommerce-core,PR-1450
45bf1a3b74cb08f7e4967f3143f894075fc60729,rickydavisii-nt,fix(novacommerce-checkout): add feature request endpoint to novacommerce-checkout,2024-09-11 03:00:00,novacommerce-core,PR-1450
a9f162202151d6142993ecccda3c1db62fae2019,rickydavisii-nt,feat(novacommerce-checkout): add feature request endpoint to novacommerce-checkout,2024-09-11 21:00:00,novacommerce-core,PR-1450
b9b048fc78e2597fe005b7e824052e892fb8894b,rickydavisii-nt,refactor(novacommerce-checkout): add feature request endpoint to novacommerce-checkout,2024-09-11 14:00:00,novacommerce-core,PR-1450
af608a9775b86cab79aa96506306fdb76794d380,rickydavisii-nt,refactor(novacommerce-checkout): add feature request endpoint to novacommerce-checkout,2024-09-11 10:00:00,novacommerce-core,PR-1450
4e463efe03324cec7564dc4aaae0e29c3931df20,rickydavisii-nt,fix(novacommerce-checkout): add feature request endpoint to novacommerce-checkout,2024-09-10 05:00:00,novacommerce-core,PR-1450
d5b385a7c37ca705518894d13c6b316a1a2be6dd,michaelevans-nt,feat(atlaspay-gateway): implement decision from ADR-0350 - step 1,2024-09-12 00:00:00,atlaspay-backend,PR-1451
888076074ca0f2f967db8d911f1e0d38b4528bd3,michaelevans-nt,feat(atlaspay-gateway): implement decision from ADR-0350 - step 2,2024-09-11 21:00:00,atlaspay-backend,PR-1451
