date,project_id,project_name,cpu_usage_pct,memory_usage_pct,latency_ms,availability_pct,error_rate_pct,traffic_rpm,daily_cost_usd
2024-12-06,PRJ-002,novacommerce-ui,38.34,53.45,64.7,99.868,0.04,2149.0,148.8
2024-12-06,PRJ-003,novacommerce-cart,34.81,53.01,40.6,99.897,0.08,2341.0,170.95
2024-12-06,PRJ-004,novacommerce-checkout,36.75,50.33,38.7,99.872,0.067,2570.0,130.42
2024-12-06,PRJ-005,atlaspay-gateway,38.51,51.16,92.5,99.905,0.055,2277.0,127.61
2024-12-06,PRJ-006,atlaspay-ledger,34.61,55.17,62.9,99.866,0.076,2157.0,170.93
2024-12-06,PRJ-007,atlaspay-portal,41.79,55.04,66.4,99.892,0.076,2682.0,170.94
2024-12-06,PRJ-008,insightcrm-api,44.82,55.85,0.7,99.892,0.073,2585.0,127.46
2024-12-06,PRJ-009,insightcrm-ui,35.35,52.84,162.8,99.875,0.071,2618.0,146.43
2024-12-06,PRJ-010,insightcrm-analytics,40.3,50.81,4.1,99.878,0.032,2845.0,149.24
2024-12-06,PRJ-011,cloudsync-daemon,39.77,55.29,57.3,99.896,0.069,2266.0,128.62
2024-12-06,PRJ-012,cloudsync-storage,43.3,55.58,12.9,99.873,0.035,2898.0,128.32
2024-12-06,PRJ-013,cloudsync-desktop,41.29,49.99,50.8,99.898,0.064,2342.0,129.0
2024-12-06,PRJ-014,visionai-inference,44.73,54.24,7.2,99.889,0.058,2507.0,128.78
2024-12-06,PRJ-015,visionai-training,41.35,54.28,54.0,99.881,0.052,2504.0,149.02
2024-12-06,PRJ-016,visionai-pipeline,39.15,50.88,17.0,99.869,0.075,3025.0,128.23
2024-12-06,PRJ-017,fusionerp-core,39.48,52.85,164.4,99.881,0.037,2174.0,128.68
2024-12-06,PRJ-018,fusionerp-payroll,36.92,52.83,12.9,99.87,0.076,2829.0,127.44
2024-12-06,PRJ-019,fusionerp-frontend,36.99,54.53,104.6,99.9,0.052,2284.0,146.64
2024-12-06,PRJ-020,platform-k8s-mesh,40.47,53.67,107.4,99.878,0.078,2834.0,129.69
2024-12-06,PRJ-021,platform-logging,37.59,51.93,16.3,99.879,0.063,2778.0,149.29
2024-12-06,PRJ-022,platform-monitoring,41.59,55.53,12.7,99.87,0.047,2662.0,147.79
2024-12-06,PRJ-023,security-auth-proxy,35.5,52.24,84.6,99.888,0.038,2488.0,168.54
2024-12-06,PRJ-024,security-scanner,40.5,54.85,22.8,99.903,0.075,2234.0,128.79
2024-12-06,PRJ-025,devops-ci-cd,38.55,51.01,71.6,99.882,0.047,2672.0,130.21
2024-12-07,PRJ-001,novacommerce-api,40.01,50.67,159.0,99.88,0.041,1498.0,169.05
2024-12-07,PRJ-002,novacommerce-ui,37.28,52.3,48.9,99.885,0.047,1169.0,148.69
2024-12-07,PRJ-003,novacommerce-cart,36.77,51.88,60.0,99.882,0.044,1310.0,168.9
2024-12-07,PRJ-004,novacommerce-checkout,34.78,53.52,39.5,99.872,0.035,1514.0,126.64
2024-12-07,PRJ-005,atlaspay-gateway,42.08,52.47,69.6,99.881,0.042,1326.0,129.68
2024-12-07,PRJ-006,atlaspay-ledger,35.33,53.02,48.7,99.907,0.044,1336.0,171.6
2024-12-07,PRJ-007,atlaspay-portal,42.46,52.62,56.0,99.882,0.069,1463.0,171.88
2024-12-07,PRJ-008,insightcrm-api,40.47,50.03,5.6,99.862,0.074,1269.0,129.27
2024-12-07,PRJ-009,insightcrm-ui,39.71,52.97,149.8,99.893,0.078,1137.0,146.7
2024-12-07,PRJ-010,insightcrm-analytics,40.06,52.92,-6.7,99.863,0.036,1119.0,147.91
2024-12-07,PRJ-011,cloudsync-daemon,36.07,49.02,50.8,99.901,0.061,1270.0,128.49
2024-12-07,PRJ-012,cloudsync-storage,42.25,53.1,6.6,99.896,0.043,1149.0,128.31
2024-12-07,PRJ-013,cloudsync-desktop,32.51,53.99,27.8,99.879,0.041,1251.0,128.13
2024-12-07,PRJ-014,visionai-inference,33.16,51.23,0.1,99.881,0.074,1521.0,129.92
2024-12-07,PRJ-015,visionai-training,38.95,54.51,58.8,99.89,0.038,1483.0,149.16
2024-12-07,PRJ-016,visionai-pipeline,34.6,51.38,26.6,99.862,0.043,1430.0,127.53
2024-12-07,PRJ-017,fusionerp-core,32.79,49.44,138.5,99.88,0.047,1169.0,130.3
2024-12-07,PRJ-018,fusionerp-payroll,34.05,52.36,4.3,99.89,0.038,1458.0,127.63
2024-12-07,PRJ-019,fusionerp-frontend,42.21,54.03,105.5,99.868,0.059,1172.0,147.19
2024-12-07,PRJ-020,platform-k8s-mesh,33.33,53.75,99.5,99.887,0.047,1052.0,127.22
2024-12-07,PRJ-021,platform-logging,33.81,48.78,29.1,99.879,0.044,1188.0,148.62
2024-12-07,PRJ-022,platform-monitoring,39.44,51.88,0.6,99.893,0.052,1404.0,149.31
2024-12-07,PRJ-023,security-auth-proxy,38.21,53.59,88.2,99.901,0.037,1381.0,170.53
2024-12-07,PRJ-024,security-scanner,40.04,50.21,22.9,99.865,0.045,1486.0,127.16
2024-12-07,PRJ-025,devops-ci-cd,35.54,50.13,51.2,99.878,0.045,1277.0,130.61
2024-12-08,PRJ-001,novacommerce-api,41.53,52.68,141.8,99.878,0.042,1102.0,170.16
2024-12-08,PRJ-002,novacommerce-ui,41.55,51.01,49.0,99.876,0.047,1360.0,149.89
2024-12-08,PRJ-003,novacommerce-cart,37.77,54.48,38.0,99.869,0.037,1464.0,169.1
2024-12-08,PRJ-004,novacommerce-checkout,41.53,49.96,44.1,99.881,0.05,1089.0,129.98
2024-12-08,PRJ-005,atlaspay-gateway,37.49,50.82,84.8,99.877,0.034,1125.0,127.26
2024-12-08,PRJ-006,atlaspay-ledger,33.71,49.17,72.9,99.875,0.074,1399.0,171.5
2024-12-08,PRJ-007,atlaspay-portal,33.29,52.34,67.9,99.879,0.044,1391.0,169.48
2024-12-08,PRJ-008,insightcrm-api,33.57,51.91,17.1,99.885,0.074,1068.0,130.5
2024-12-08,PRJ-009,insightcrm-ui,32.45,53.37,158.4,99.878,0.069,1203.0,147.19
2024-12-08,PRJ-010,insightcrm-analytics,38.73,53.51,-8.9,99.903,0.049,1337.0,146.41
2024-12-08,PRJ-011,cloudsync-daemon,39.0,52.15,67.6,99.866,0.071,1460.0,129.05
2024-12-08,PRJ-012,cloudsync-storage,36.68,52.26,9.6,99.883,0.043,1263.0,130.33
2024-12-08,PRJ-013,cloudsync-desktop,36.66,48.84,24.5,99.897,0.034,1468.0,128.29
2024-12-08,PRJ-014,visionai-inference,33.65,53.16,-8.4,99.89,0.058,1046.0,126.99
2024-12-08,PRJ-015,visionai-training,33.81,52.77,57.3,99.88,0.069,1197.0,146.19
2024-12-08,PRJ-016,visionai-pipeline,33.2,52.36,18.1,99.884,0.066,1222.0,129.18
2024-12-08,PRJ-017,fusionerp-core,40.6,49.54,143.7,99.875,0.049,1130.0,129.28
2024-12-08,PRJ-018,fusionerp-payroll,33.04,52.44,11.2,99.879,0.033,1098.0,130.04
2024-12-08,PRJ-019,fusionerp-frontend,33.53,50.35,102.3,99.873,0.056,1105.0,148.9
2024-12-08,PRJ-020,platform-k8s-mesh,35.27,50.67,104.9,99.892,0.035,1165.0,129.73
2024-12-08,PRJ-021,platform-logging,35.7,49.19,19.9,99.899,0.058,1216.0,149.74
2024-12-08,PRJ-022,platform-monitoring,39.34,54.06,-5.9,99.888,0.066,1261.0,148.96
2024-12-08,PRJ-023,security-auth-proxy,37.57,50.54,77.7,99.889,0.059,1038.0,170.6
2024-12-08,PRJ-024,security-scanner,35.72,50.33,14.7,99.871,0.031,1390.0,129.04
2024-12-08,PRJ-025,devops-ci-cd,33.27,53.21,57.6,99.862,0.058,1470.0,130.64
2024-12-09,PRJ-001,novacommerce-api,40.99,52.03,152.3,99.883,0.073,2468.0,171.03
2024-12-09,PRJ-002,novacommerce-ui,36.89,51.4,73.9,99.903,0.036,2943.0,146.48
2024-12-09,PRJ-003,novacommerce-cart,36.87,53.36,55.4,99.888,0.069,2212.0,169.25
2024-12-09,PRJ-004,novacommerce-checkout,43.99,56.65,39.3,99.879,0.077,3012.0,127.05
2024-12-09,PRJ-005,atlaspay-gateway,43.74,51.73,96.6,99.865,0.064,2864.0,129.87
2024-12-09,PRJ-006,atlaspay-ledger,38.65,54.86,66.8,99.886,0.052,3026.0,170.46
2024-12-09,PRJ-007,atlaspay-portal,44.22,55.14,55.7,99.902,0.047,2996.0,168.6
2024-12-09,PRJ-008,insightcrm-api,43.91,52.35,12.0,99.876,0.066,2665.0,129.59
2024-12-09,PRJ-009,insightcrm-ui,37.99,53.23,163.9,99.862,0.035,2813.0,150.05
2024-12-09,PRJ-010,insightcrm-analytics,36.53,52.02,-1.3,99.881,0.062,2590.0,146.26
2024-12-09,PRJ-011,cloudsync-daemon,42.35,54.34,53.5,99.896,0.053,2340.0,129.44
2024-12-09,PRJ-012,cloudsync-storage,41.7,50.88,28.1,99.867,0.044,2792.0,127.19
2024-12-09,PRJ-013,cloudsync-desktop,41.08,50.66,35.1,99.883,0.047,2462.0,129.73
2024-12-09,PRJ-014,visionai-inference,44.97,50.86,-6.5,99.866,0.073,2728.0,129.78
2024-12-09,PRJ-015,visionai-training,38.33,50.7,57.0,99.903,0.035,2619.0,149.45
2024-12-09,PRJ-016,visionai-pipeline,42.1,55.45,26.0,99.851,0.046,2574.0,129.42
2024-12-09,PRJ-017,fusionerp-core,43.74,51.35,136.6,99.875,0.054,2735.0,129.95
2024-12-09,PRJ-018,fusionerp-payroll,40.87,52.06,24.6,99.901,0.057,2224.0,129.42
2024-12-09,PRJ-019,fusionerp-frontend,44.78,55.1,99.0,99.863,0.041,2962.0,146.41
2024-12-09,PRJ-020,platform-k8s-mesh,42.19,50.33,85.4,99.887,0.065,2362.0,127.65
2024-12-09,PRJ-021,platform-logging,36.53,52.39,31.0,99.87,0.068,2684.0,146.61
2024-12-09,PRJ-022,platform-monitoring,43.06,50.74,-5.7,99.865,0.062,2833.0,146.74
2024-12-09,PRJ-023,security-auth-proxy,35.93,54.41,74.7,99.887,0.078,2550.0,168.82
2024-12-09,PRJ-024,security-scanner,34.96,55.93,17.5,99.864,0.044,2366.0,129.76
2024-12-09,PRJ-025,devops-ci-cd,34.83,55.4,64.1,99.864,0.075,2213.0,128.17
2024-12-10,PRJ-001,novacommerce-api,39.54,51.31,161.8,99.874,0.054,2873.0,169.75
2024-12-10,PRJ-002,novacommerce-ui,37.3,55.23,63.1,99.881,0.048,2324.0,147.46
2024-12-10,PRJ-003,novacommerce-cart,37.9,55.88,57.3,99.875,0.043,2527.0,170.45
2024-12-10,PRJ-004,novacommerce-checkout,36.69,52.28,59.2,99.876,0.04,2822.0,127.42
2024-12-10,PRJ-005,atlaspay-gateway,35.86,50.55,73.6,99.907,0.047,2234.0,128.66
2024-12-10,PRJ-006,atlaspay-ledger,44.53,51.61,70.3,99.898,0.048,2880.0,170.82
2024-12-10,PRJ-007,atlaspay-portal,41.72,52.49,68.5,99.87,0.077,2331.0,168.68
2024-12-10,PRJ-008,insightcrm-api,43.81,55.98,6.3,99.879,0.078,2914.0,128.81
2024-12-10,PRJ-009,insightcrm-ui,34.44,50.73,158.8,99.874,0.065,2217.0,146.88
2024-12-10,PRJ-010,insightcrm-analytics,38.26,53.27,18.5,99.904,0.032,2711.0,150.04
2024-12-10,PRJ-011,cloudsync-daemon,37.69,55.72,60.8,99.895,0.052,3066.0,127.4
2024-12-10,PRJ-012,cloudsync-storage,44.3,53.71,22.7,99.867,0.079,2536.0,128.78
2024-12-10,PRJ-013,cloudsync-desktop,36.09,50.72,38.5,99.896,0.055,2514.0,127.33
2024-12-10,PRJ-014,visionai-inference,42.82,52.37,10.5,99.853,0.076,2108.0,130.77
2024-12-10,PRJ-015,visionai-training,36.94,53.84,47.0,99.906,0.057,2956.0,147.31
2024-12-10,PRJ-016,visionai-pipeline,42.18,50.46,22.4,99.869,0.05,2598.0,129.28
2024-12-10,PRJ-017,fusionerp-core,38.79,52.49,139.5,99.901,0.045,2975.0,127.96
2024-12-10,PRJ-018,fusionerp-payroll,37.93,50.91,12.9,99.865,0.031,2796.0,127.17
2024-12-10,PRJ-019,fusionerp-frontend,35.08,50.54,84.8,99.859,0.058,2104.0,147.32
2024-12-10,PRJ-020,platform-k8s-mesh,45.6,55.88,96.5,99.89,0.044,3089.0,129.16
2024-12-10,PRJ-021,platform-logging,35.73,54.26,23.6,99.907,0.041,2595.0,146.57
2024-12-10,PRJ-022,platform-monitoring,38.07,54.69,-5.5,99.883,0.057,2586.0,148.2
2024-12-10,PRJ-023,security-auth-proxy,37.17,54.5,86.7,99.864,0.031,2858.0,169.8
2024-12-10,PRJ-024,security-scanner,39.21,53.02,-6.4,99.88,0.051,2451.0,129.47
2024-12-10,PRJ-025,devops-ci-cd,38.0,53.6,70.2,99.874,0.044,2920.0,128.71
2024-12-11,PRJ-001,novacommerce-api,43.71,55.28,155.6,99.864,0.043,2309.0,169.06
2024-12-11,PRJ-002,novacommerce-ui,40.6,51.26,60.2,99.889,0.074,2664.0,147.3
2024-12-11,PRJ-003,novacommerce-cart,40.55,50.61,56.1,99.868,0.043,2325.0,168.9
2024-12-11,PRJ-004,novacommerce-checkout,37.87,51.97,31.2,99.888,0.077,2070.0,130.61
2024-12-11,PRJ-005,atlaspay-gateway,36.88,53.03,90.1,99.862,0.039,2506.0,129.61
2024-12-11,PRJ-006,atlaspay-ledger,42.27,53.41,65.1,99.9,0.07,2574.0,171.52
2024-12-11,PRJ-007,atlaspay-portal,41.75,51.95,73.5,99.883,0.056,2708.0,170.12
2024-12-11,PRJ-008,insightcrm-api,42.8,55.49,-6.0,99.857,0.054,2523.0,129.41
2024-12-11,PRJ-009,insightcrm-ui,43.88,52.31,152.2,99.878,0.064,2581.0,148.56
2024-12-11,PRJ-010,insightcrm-analytics,39.04,52.73,13.2,99.904,0.061,2391.0,148.24
2024-12-11,PRJ-011,cloudsync-daemon,40.75,53.01,48.0,99.892,0.044,2514.0,127.56
2024-12-11,PRJ-012,cloudsync-storage,36.26,54.53,16.6,99.893,0.033,2595.0,127.08
2024-12-11,PRJ-013,cloudsync-desktop,36.79,54.0,47.0,99.895,0.061,2467.0,130.31
2024-12-11,PRJ-014,visionai-inference,39.48,52.35,-3.2,99.897,0.043,2549.0,127.22
2024-12-11,PRJ-015,visionai-training,36.91,51.67,57.8,99.871,0.03,2633.0,149.76
2024-12-11,PRJ-016,visionai-pipeline,37.71,52.75,6.5,99.884,0.063,3080.0,130.71
2024-12-11,PRJ-017,fusionerp-core,44.88,53.37,156.7,99.886,0.053,2480.0,129.1
2024-12-11,PRJ-018,fusionerp-payroll,45.11,53.76,24.4,99.891,0.045,2984.0,128.1
2024-12-11,PRJ-019,fusionerp-frontend,36.88,51.62,93.4,99.857,0.045,2731.0,149.36
2024-12-11,PRJ-020,platform-k8s-mesh,43.01,52.24,94.5,99.885,0.073,2874.0,129.11
2024-12-11,PRJ-021,platform-logging,35.56,52.6,9.4,99.877,0.053,2774.0,149.91
2024-12-11,PRJ-022,platform-monitoring,35.76,51.03,7.3,99.873,0.08,2762.0,148.66
2024-12-11,PRJ-023,security-auth-proxy,44.66,52.63,84.7,99.874,0.062,3001.0,171.26
2024-12-11,PRJ-024,security-scanner,36.9,50.89,19.4,99.877,0.031,3066.0,129.65
2024-12-11,PRJ-025,devops-ci-cd,43.54,52.64,69.5,99.876,0.068,2701.0,128.34
2024-12-12,PRJ-001,novacommerce-api,41.16,53.73,143.0,99.895,0.033,3092.0,169.51
2024-12-12,PRJ-002,novacommerce-ui,34.93,51.09,66.5,99.868,0.066,2190.0,147.08
2024-12-12,PRJ-003,novacommerce-cart,38.03,54.47,53.4,99.899,0.076,3006.0,169.78
2024-12-12,PRJ-004,novacommerce-checkout,37.32,51.29,30.4,99.861,0.045,2221.0,129.27
2024-12-12,PRJ-005,atlaspay-gateway,45.11,54.42,86.9,99.882,0.034,2809.0,130.57
2024-12-12,PRJ-006,atlaspay-ledger,40.47,52.46,61.9,99.896,0.073,2776.0,169.95
2024-12-12,PRJ-007,atlaspay-portal,42.12,52.48,52.7,99.868,0.074,2153.0,170.29
2024-12-12,PRJ-008,insightcrm-api,37.17,51.86,1.7,99.857,0.042,2063.0,127.54
2024-12-12,PRJ-009,insightcrm-ui,40.52,55.08,142.3,99.898,0.037,3006.0,148.81
2024-12-12,PRJ-010,insightcrm-analytics,36.94,55.29,1.8,99.898,0.045,2301.0,148.42
2024-12-12,PRJ-011,cloudsync-daemon,39.71,54.66,73.9,99.869,0.073,2695.0,130.2
2024-12-12,PRJ-012,cloudsync-storage,42.73,53.62,13.9,99.859,0.039,2681.0,127.79
2024-12-12,PRJ-013,cloudsync-desktop,39.83,55.04,49.0,99.901,0.055,2711.0,130.26
2024-12-12,PRJ-014,visionai-inference,37.23,55.9,15.7,99.899,0.06,2460.0,130.41
2024-12-12,PRJ-015,visionai-training,42.04,53.33,53.6,99.875,0.071,2427.0,147.58
2024-12-12,PRJ-016,visionai-pipeline,35.73,54.57,25.9,99.862,0.042,2109.0,128.98
2024-12-12,PRJ-017,fusionerp-core,37.78,56.42,139.9,99.874,0.04,3090.0,127.8
2024-12-12,PRJ-018,fusionerp-payroll,35.51,54.06,17.0,99.885,0.048,2193.0,128.52
2024-12-12,PRJ-019,fusionerp-frontend,43.61,56.2,90.5,99.862,0.051,2614.0,147.05
2024-12-12,PRJ-020,platform-k8s-mesh,37.32,53.99,110.6,99.876,0.051,2105.0,128.86
2024-12-12,PRJ-021,platform-logging,35.95,50.95,28.0,99.885,0.063,2289.0,147.05
2024-12-12,PRJ-022,platform-monitoring,36.28,54.67,-4.6,99.898,0.052,2385.0,147.3
2024-12-12,PRJ-023,security-auth-proxy,41.32,56.59,78.2,99.903,0.05,2939.0,170.57
2024-12-12,PRJ-024,security-scanner,40.78,55.66,1.5,99.867,0.078,2884.0,128.26
2024-12-12,PRJ-025,devops-ci-cd,39.99,53.47,66.8,99.863,0.079,2332.0,129.21
2024-12-13,PRJ-001,novacommerce-api,37.38,51.23,144.3,99.877,0.031,2803.0,171.2
2024-12-13,PRJ-002,novacommerce-ui,36.58,53.18,54.8,99.89,0.045,2978.0,147.25
2024-12-13,PRJ-003,novacommerce-cart,38.44,54.05,53.4,99.868,0.062,2859.0,172.18
2024-12-13,PRJ-004,novacommerce-checkout,45.07,51.75,43.5,99.858,0.065,2637.0,130.23
2024-12-13,PRJ-005,atlaspay-gateway,40.26,54.27,74.8,99.874,0.055,2550.0,130.06
2024-12-13,PRJ-006,atlaspay-ledger,36.33,51.74,72.7,99.862,0.076,2478.0,170.53
2024-12-13,PRJ-007,atlaspay-portal,44.25,55.67,60.8,99.896,0.038,2435.0,169.89
2024-12-13,PRJ-008,insightcrm-api,43.73,51.31,15.1,99.877,0.072,2214.0,130.94
2024-12-13,PRJ-009,insightcrm-ui,34.71,54.45,136.9,99.875,0.078,2129.0,149.07
2024-12-13,PRJ-010,insightcrm-analytics,42.79,51.2,0.8,99.864,0.044,2430.0,150.02
2024-12-13,PRJ-011,cloudsync-daemon,40.08,51.25,69.4,99.87,0.05,2727.0,130.93
2024-12-13,PRJ-012,cloudsync-storage,37.35,51.59,-0.4,99.863,0.039,2535.0,128.41
2024-12-13,PRJ-013,cloudsync-desktop,43.01,55.19,46.5,99.886,0.078,2190.0,130.32
2024-12-13,PRJ-014,visionai-inference,44.48,51.59,-3.6,99.867,0.075,2481.0,130.93
2024-12-13,PRJ-015,visionai-training,42.07,55.89,64.4,99.87,0.074,2724.0,148.89
2024-12-13,PRJ-016,visionai-pipeline,41.13,53.64,22.1,99.886,0.034,3088.0,130.46
2024-12-13,PRJ-017,fusionerp-core,39.67,54.62,145.2,99.891,0.077,2814.0,128.58
2024-12-13,PRJ-018,fusionerp-payroll,43.53,51.83,2.2,99.895,0.061,2099.0,130.86
2024-12-13,PRJ-019,fusionerp-frontend,39.73,54.78,83.7,99.856,0.039,2518.0,150.26
2024-12-13,PRJ-020,platform-k8s-mesh,36.27,56.29,97.0,99.892,0.064,2874.0,128.1
2024-12-13,PRJ-021,platform-logging,43.22,53.07,7.5,99.895,0.061,2467.0,149.25
2024-12-13,PRJ-022,platform-monitoring,42.82,51.76,21.1,99.883,0.065,2401.0,148.36
2024-12-13,PRJ-023,security-auth-proxy,38.57,51.27,73.4,99.875,0.058,3038.0,171.33
2024-12-13,PRJ-024,security-scanner,41.27,55.63,15.8,99.878,0.062,2516.0,130.47
2024-12-13,PRJ-025,devops-ci-cd,36.88,52.18,74.8,99.863,0.077,2461.0,129.53
2024-12-14,PRJ-001,novacommerce-api,34.81,53.6,149.7,99.864,0.069,1079.0,171.36
2024-12-14,PRJ-002,novacommerce-ui,37.71,53.97,53.3,99.878,0.068,1048.0,148.29
2024-12-14,PRJ-003,novacommerce-cart,39.73,48.61,37.7,99.859,0.059,1085.0,170.8
2024-12-14,PRJ-004,novacommerce-checkout,35.06,52.89,35.2,99.895,0.039,1181.0,127.65
2024-12-14,PRJ-005,atlaspay-gateway,41.17,51.73,95.9,99.882,0.045,1111.0,127.14
2024-12-14,PRJ-006,atlaspay-ledger,33.24,49.85,76.6,99.901,0.041,1191.0,172.07
2024-12-14,PRJ-007,atlaspay-portal,33.29,52.12,63.8,99.867,0.055,1366.0,169.24
2024-12-14,PRJ-008,insightcrm-api,39.71,52.31,11.6,99.887,0.038,1384.0,127.79
2024-12-14,PRJ-009,insightcrm-ui,33.91,54.14,142.3,99.891,0.056,1320.0,148.92
2024-12-14,PRJ-010,insightcrm-analytics,33.16,51.4,-2.8,99.866,0.057,1153.0,150.23
2024-12-14,PRJ-011,cloudsync-daemon,34.25,54.44,50.9,99.885,0.072,1431.0,129.88
2024-12-14,PRJ-012,cloudsync-storage,42.29,53.07,16.6,99.859,0.03,1218.0,129.96
2024-12-14,PRJ-013,cloudsync-desktop,36.09,48.97,47.6,99.86,0.057,1482.0,129.78
2024-12-14,PRJ-014,visionai-inference,34.63,54.4,-1.3,99.868,0.035,1160.0,128.66
2024-12-14,PRJ-015,visionai-training,39.35,49.8,58.7,99.898,0.042,1338.0,146.59
2024-12-14,PRJ-016,visionai-pipeline,37.58,51.8,10.5,99.867,0.068,1033.0,127.06
2024-12-14,PRJ-017,fusionerp-core,33.99,51.21,158.0,99.899,0.043,1501.0,130.56
2024-12-14,PRJ-018,fusionerp-payroll,37.82,51.93,4.9,99.867,0.042,1203.0,129.92
2024-12-14,PRJ-019,fusionerp-frontend,41.32,49.94,104.5,99.862,0.05,1115.0,147.23
2024-12-14,PRJ-020,platform-k8s-mesh,35.77,49.43,108.6,99.894,0.052,1535.0,127.11
2024-12-14,PRJ-021,platform-logging,39.93,49.2,22.9,99.882,0.045,1168.0,149.35
2024-12-14,PRJ-022,platform-monitoring,40.66,50.08,21.8,99.87,0.072,1127.0,147.46
2024-12-14,PRJ-023,security-auth-proxy,38.68,53.28,87.9,99.894,0.078,1352.0,172.52
2024-12-14,PRJ-024,security-scanner,41.85,52.54,22.2,99.899,0.031,1073.0,129.76
2024-12-14,PRJ-025,devops-ci-cd,41.35,48.98,51.9,99.865,0.074,1356.0,128.79
2024-12-15,PRJ-001,novacommerce-api,35.57,51.61,142.6,99.882,0.051,1434.0,169.63
2024-12-15,PRJ-002,novacommerce-ui,40.92,50.59,71.6,99.905,0.044,1373.0,148.24
2024-12-15,PRJ-003,novacommerce-cart,34.62,49.47,40.0,99.908,0.062,1273.0,170.03
2024-12-15,PRJ-004,novacommerce-checkout,35.12,50.5,52.4,99.896,0.078,1544.0,128.73
2024-12-15,PRJ-005,atlaspay-gateway,32.74,53.9,84.1,99.889,0.048,1068.0,130.8
2024-12-15,PRJ-006,atlaspay-ledger,35.86,54.04,75.2,99.884,0.072,1103.0,169.48
2024-12-15,PRJ-007,atlaspay-portal,33.02,50.0,53.5,99.905,0.071,1484.0,170.2
2024-12-15,PRJ-008,insightcrm-api,42.01,49.01,-8.6,99.877,0.065,1169.0,130.47
2024-12-15,PRJ-009,insightcrm-ui,42.75,50.85,159.6,99.88,0.078,1411.0,146.67
2024-12-15,PRJ-010,insightcrm-analytics,40.37,53.61,-4.1,99.901,0.042,1404.0,147.28
2024-12-15,PRJ-011,cloudsync-daemon,33.11,51.14,62.1,99.9,0.074,1361.0,129.21
2024-12-15,PRJ-012,cloudsync-storage,36.66,54.12,6.2,99.892,0.046,1384.0,129.92
2024-12-15,PRJ-013,cloudsync-desktop,38.14,50.3,46.3,99.887,0.036,1169.0,130.6
2024-12-15,PRJ-014,visionai-inference,35.49,52.64,17.4,99.892,0.065,1403.0,127.86
2024-12-15,PRJ-015,visionai-training,38.49,52.54,48.0,99.908,0.032,1235.0,148.61
2024-12-15,PRJ-016,visionai-pipeline,36.86,51.82,16.3,99.869,0.072,1176.0,130.1
2024-12-15,PRJ-017,fusionerp-core,40.88,52.32,136.6,99.887,0.037,1490.0,130.06
2024-12-15,PRJ-018,fusionerp-payroll,33.02,51.12,21.3,99.876,0.062,1502.0,128.43
2024-12-15,PRJ-019,fusionerp-frontend,37.56,51.87,90.5,99.852,0.052,1170.0,146.91
2024-12-15,PRJ-020,platform-k8s-mesh,39.09,49.23,105.8,99.893,0.052,1061.0,128.03
2024-12-15,PRJ-021,platform-logging,41.35,52.66,12.9,99.878,0.055,1189.0,147.92
2024-12-15,PRJ-022,platform-monitoring,34.51,50.15,-3.4,99.873,0.036,1486.0,147.69
2024-12-15,PRJ-023,security-auth-proxy,40.24,54.38,68.3,99.874,0.061,1525.0,170.15
2024-12-15,PRJ-024,security-scanner,32.38,49.78,2.9,99.88,0.03,1099.0,127.44
2024-12-15,PRJ-025,devops-ci-cd,40.38,52.08,52.6,99.876,0.066,1322.0,127.94
2024-12-16,PRJ-001,novacommerce-api,34.67,55.54,158.6,99.877,0.043,2068.0,169.98
2024-12-16,PRJ-002,novacommerce-ui,37.77,51.28,69.4,99.907,0.057,2944.0,149.16
2024-12-16,PRJ-003,novacommerce-cart,40.09,54.14,52.7,99.905,0.038,2367.0,172.31
2024-12-16,PRJ-004,novacommerce-checkout,38.65,50.5,36.8,99.89,0.045,2795.0,130.06
2024-12-16,PRJ-005,atlaspay-gateway,44.59,51.13,85.1,99.868,0.051,3093.0,128.05
2024-12-16,PRJ-006,atlaspay-ledger,36.14,52.52,59.3,99.883,0.068,2872.0,172.11
2024-12-16,PRJ-007,atlaspay-portal,44.79,52.5,49.1,99.889,0.046,3013.0,169.23
2024-12-16,PRJ-008,insightcrm-api,39.32,54.51,-6.4,99.855,0.075,2512.0,131.07
2024-12-16,PRJ-009,insightcrm-ui,43.11,55.6,158.1,99.888,0.033,2307.0,147.93
2024-12-16,PRJ-010,insightcrm-analytics,43.7,52.52,12.7,99.885,0.05,2332.0,146.99
2024-12-16,PRJ-011,cloudsync-daemon,43.79,53.3,55.3,99.875,0.039,2176.0,130.87
2024-12-16,PRJ-012,cloudsync-storage,41.67,50.85,24.0,99.874,0.046,2584.0,130.64
2024-12-16,PRJ-013,cloudsync-desktop,43.19,55.23,44.0,99.867,0.072,2999.0,130.07
2024-12-16,PRJ-014,visionai-inference,41.16,55.8,9.9,99.898,0.06,2686.0,128.67
2024-12-16,PRJ-015,visionai-training,38.41,51.53,56.8,99.903,0.054,2100.0,147.37
2024-12-16,PRJ-016,visionai-pipeline,37.0,54.8,9.1,99.856,0.042,2278.0,128.04
2024-12-16,PRJ-017,fusionerp-core,41.11,52.54,137.1,99.862,0.034,2948.0,127.63
2024-12-16,PRJ-018,fusionerp-payroll,43.71,51.73,11.4,99.895,0.051,2522.0,130.44
2024-12-16,PRJ-019,fusionerp-frontend,38.16,49.96,110.4,99.865,0.053,2278.0,147.36
