deployment_id,environment,timestamp,pipeline_run,duration_seconds,status,rollback,linked_pr,linked_adr
DEP-0578,production,2021-11-15 15:29:00,https://github.com/novatech-solutions/security-tools/actions/runs/86502,235,Success,False,PR-0293,
DEP-0579,staging,2021-11-17 00:14:00,https://github.com/novatech-solutions/cloudsync-core/actions/runs/34083,93,Success,False,PR-0294,
DEP-0580,production,2021-11-17 17:14:00,https://github.com/novatech-solutions/cloudsync-core/actions/runs/97451,261,Success,False,PR-0294,
DEP-0581,staging,2021-11-18 00:21:00,https://github.com/novatech-solutions/fusionerp-monolith/actions/runs/30353,135,Success,False,PR-0300,
DEP-0582,production,2021-11-18 15:21:00,https://github.com/novatech-solutions/fusionerp-monolith/actions/runs/38776,300,Failed,True,PR-0300,
DEP-0583,staging,2021-11-18 00:05:00,https://github.com/novatech-solutions/insightcrm-core/actions/runs/52044,217,Success,False,PR-0301,
DEP-0584,production,2021-11-18 21:05:00,https://github.com/novatech-solutions/insightcrm-core/actions/runs/67864,245,Success,False,PR-0301,
DEP-0585,staging,2021-11-19 00:22:00,https://github.com/novatech-solutions/platform-infra/actions/runs/47363,157,Success,False,PR-0299,
DEP-0586,production,2021-11-19 03:22:00,https://github.com/novatech-solutions/platform-infra/actions/runs/81608,190,Success,False,PR-0299,
DEP-0587,staging,2021-11-22 00:22:00,https://github.com/novatech-solutions/atlaspay-frontend/actions/runs/97861,189,Success,False,PR-0303,ADR-0073
DEP-0588,production,2021-11-22 03:22:00,https://github.com/novatech-solutions/atlaspay-frontend/actions/runs/83884,262,Success,False,PR-0303,ADR-0073
DEP-0589,staging,2021-11-23 00:29:00,https://github.com/novatech-solutions/visionai-engine/actions/runs/31515,86,Success,False,PR-0297,ADR-0072
DEP-0590,production,2021-11-23 04:29:00,https://github.com/novatech-solutions/visionai-engine/actions/runs/87472,348,Success,False,PR-0297,ADR-0072
DEP-0591,staging,2021-11-25 00:28:00,https://github.com/novatech-solutions/visionai-engine/actions/runs/30871,157,Success,False,PR-0298,ADR-0072
DEP-0592,production,2021-11-25 08:28:00,https://github.com/novatech-solutions/visionai-engine/actions/runs/66893,132,Failed,True,PR-0298,ADR-0072
DEP-0593,staging,2021-11-27 00:17:00,https://github.com/novatech-solutions/fusionerp-monolith/actions/runs/61143,154,Success,False,PR-0304,
DEP-0594,production,2021-11-27 08:17:00,https://github.com/novatech-solutions/fusionerp-monolith/actions/runs/39174,308,Success,False,PR-0304,
DEP-0595,staging,2021-11-27 00:05:00,https://github.com/novatech-solutions/atlaspay-frontend/actions/runs/48719,234,Success,False,PR-0307,ADR-0073
DEP-0596,production,2021-11-27 22:05:00,https://github.com/novatech-solutions/atlaspay-frontend/actions/runs/51909,193,Success,False,PR-0307,ADR-0073
DEP-0597,staging,2021-11-28 00:23:00,https://github.com/novatech-solutions/visionai-engine/actions/runs/20333,70,Success,False,PR-0274,ADR-0067
DEP-0598,production,2021-11-28 12:23:00,https://github.com/novatech-solutions/visionai-engine/actions/runs/11664,241,Success,False,PR-0274,ADR-0067
DEP-0599,staging,2021-11-28 00:19:00,https://github.com/novatech-solutions/visionai-engine/actions/runs/57861,221,Success,False,PR-0275,ADR-0066
DEP-0600,production,2021-11-28 11:19:00,https://github.com/novatech-solutions/visionai-engine/actions/runs/22027,236,Success,False,PR-0275,ADR-0066
DEP-0601,staging,2021-11-29 00:13:00,https://github.com/novatech-solutions/platform-infra/actions/runs/37610,173,Failed,False,PR-0276,ADR-0068
DEP-0602,staging,2021-11-29 01:04:00,https://github.com/novatech-solutions/platform-infra/actions/runs/37610,192,Success,False,PR-0276,ADR-0068
DEP-0603,production,2021-11-29 06:04:00,https://github.com/novatech-solutions/platform-infra/actions/runs/99056,189,Success,False,PR-0276,ADR-0068
DEP-0604,staging,2021-11-29 00:24:00,https://github.com/novatech-solutions/platform-infra/actions/runs/58306,98,Success,False,PR-0302,
DEP-0605,production,2021-11-29 16:24:00,https://github.com/novatech-solutions/platform-infra/actions/runs/23298,224,Success,False,PR-0302,
DEP-0606,staging,2021-11-30 00:26:00,https://github.com/novatech-solutions/security-tools/actions/runs/57704,168,Success,False,PR-0278,ADR-0069
DEP-0607,production,2021-11-30 14:26:00,https://github.com/novatech-solutions/security-tools/actions/runs/70691,251,Success,False,PR-0278,ADR-0069
DEP-0608,staging,2021-12-01 00:17:00,https://github.com/novatech-solutions/security-tools/actions/runs/37869,161,Success,False,PR-0281,ADR-0070
DEP-0609,production,2021-12-01 08:17:00,https://github.com/novatech-solutions/security-tools/actions/runs/76683,264,Success,False,PR-0281,ADR-0070
DEP-0610,staging,2021-12-02 00:17:00,https://github.com/novatech-solutions/insightcrm-core/actions/runs/21040,89,Success,False,PR-0285,ADR-0071
DEP-0611,production,2021-12-02 02:17:00,https://github.com/novatech-solutions/insightcrm-core/actions/runs/70238,299,Success,False,PR-0285,ADR-0071
DEP-0612,staging,2021-12-03 00:23:00,https://github.com/novatech-solutions/atlaspay-backend/actions/runs/90714,117,Success,False,PR-0310,ADR-0074
DEP-0613,production,2021-12-03 06:23:00,https://github.com/novatech-solutions/atlaspay-backend/actions/runs/30226,298,Success,False,PR-0310,ADR-0074
DEP-0614,staging,2021-12-04 00:12:00,https://github.com/novatech-solutions/platform-infra/actions/runs/65455,111,Success,False,PR-0308,
DEP-0615,production,2021-12-04 20:12:00,https://github.com/novatech-solutions/platform-infra/actions/runs/51360,347,Success,False,PR-0308,
DEP-0616,staging,2021-12-06 00:07:00,https://github.com/novatech-solutions/atlaspay-frontend/actions/runs/79050,107,Success,False,PR-0306,ADR-0073
DEP-0617,production,2021-12-06 07:07:00,https://github.com/novatech-solutions/atlaspay-frontend/actions/runs/68193,235,Failed,True,PR-0306,ADR-0073
DEP-0618,staging,2021-12-08 00:19:00,https://github.com/novatech-solutions/visionai-engine/actions/runs/75502,77,Success,False,PR-0295,ADR-0072
DEP-0619,production,2021-12-09 00:19:00,https://github.com/novatech-solutions/visionai-engine/actions/runs/64356,216,Success,False,PR-0295,ADR-0072
DEP-0620,staging,2021-12-09 00:28:00,https://github.com/novatech-solutions/platform-infra/actions/runs/16975,89,Failed,False,PR-0313,ADR-0077
DEP-0621,staging,2021-12-09 01:28:00,https://github.com/novatech-solutions/platform-infra/actions/runs/16975,103,Success,False,PR-0313,ADR-0077
DEP-0622,production,2021-12-09 15:28:00,https://github.com/novatech-solutions/platform-infra/actions/runs/58194,113,Success,False,PR-0313,ADR-0077
DEP-0623,staging,2021-12-11 00:11:00,https://github.com/novatech-solutions/novacommerce-core/actions/runs/14789,145,Success,False,PR-0311,ADR-0078
DEP-0624,production,2021-12-11 07:11:00,https://github.com/novatech-solutions/novacommerce-core/actions/runs/66125,141,Success,False,PR-0311,ADR-0078
DEP-0625,staging,2021-12-11 00:26:00,https://github.com/novatech-solutions/atlaspay-backend/actions/runs/96972,229,Success,False,PR-0314,ADR-0079
DEP-0626,production,2021-12-11 12:26:00,https://github.com/novatech-solutions/atlaspay-backend/actions/runs/92268,118,Success,False,PR-0314,ADR-0079
DEP-0627,staging,2021-12-11 00:26:00,https://github.com/novatech-solutions/novacommerce-core/actions/runs/50861,190,Success,False,PR-0317,ADR-0076
DEP-0628,production,2021-12-11 13:26:00,https://github.com/novatech-solutions/novacommerce-core/actions/runs/59335,342,Success,False,PR-0317,ADR-0076
DEP-0629,staging,2021-12-14 00:05:00,https://github.com/novatech-solutions/novacommerce-web/actions/runs/58620,231,Failed,False,PR-0321,
DEP-0630,staging,2021-12-14 01:29:00,https://github.com/novatech-solutions/novacommerce-web/actions/runs/58620,239,Success,False,PR-0321,
DEP-0631,production,2021-12-14 14:29:00,https://github.com/novatech-solutions/novacommerce-web/actions/runs/36701,103,Success,False,PR-0321,
DEP-0632,staging,2021-12-14 00:17:00,https://github.com/novatech-solutions/platform-infra/actions/runs/96668,111,Success,False,PR-0322,ADR-0077
DEP-0633,production,2021-12-14 06:17:00,https://github.com/novatech-solutions/platform-infra/actions/runs/80432,156,Success,False,PR-0322,ADR-0077
DEP-0634,staging,2021-12-15 00:29:00,https://github.com/novatech-solutions/novacommerce-core/actions/runs/28827,105,Success,False,PR-0318,ADR-0076
DEP-0635,production,2021-12-15 16:29:00,https://github.com/novatech-solutions/novacommerce-core/actions/runs/21427,162,Success,False,PR-0318,ADR-0076
DEP-0636,staging,2021-12-16 00:19:00,https://github.com/novatech-solutions/platform-infra/actions/runs/54122,159,Success,False,PR-0330,ADR-0077
DEP-0637,production,2021-12-16 14:19:00,https://github.com/novatech-solutions/platform-infra/actions/runs/89612,208,Success,False,PR-0330,ADR-0077
DEP-0638,staging,2021-12-18 00:06:00,https://github.com/novatech-solutions/atlaspay-backend/actions/runs/15803,234,Success,False,PR-0328,ADR-0079
DEP-0639,production,2021-12-18 16:06:00,https://github.com/novatech-solutions/atlaspay-backend/actions/runs/99208,344,Success,False,PR-0328,ADR-0079
DEP-0640,staging,2021-12-18 00:20:00,https://github.com/novatech-solutions/novacommerce-core/actions/runs/35594,230,Success,False,PR-0329,ADR-0078
DEP-0641,production,2021-12-18 14:20:00,https://github.com/novatech-solutions/novacommerce-core/actions/runs/64019,318,Success,False,PR-0329,ADR-0078
DEP-0642,staging,2021-12-18 00:07:00,https://github.com/novatech-solutions/platform-infra/actions/runs/66686,177,Failed,False,PR-0332,ADR-0077
DEP-0643,staging,2021-12-18 01:03:00,https://github.com/novatech-solutions/platform-infra/actions/runs/66686,179,Success,False,PR-0332,ADR-0077
DEP-0644,production,2021-12-19 00:03:00,https://github.com/novatech-solutions/platform-infra/actions/runs/92408,330,Success,False,PR-0332,ADR-0077
DEP-0645,staging,2021-12-19 00:08:00,https://github.com/novatech-solutions/novacommerce-core/actions/runs/30502,67,Success,False,PR-0319,ADR-0076
DEP-0646,production,2021-12-19 06:08:00,https://github.com/novatech-solutions/novacommerce-core/actions/runs/35660,155,Success,False,PR-0319,ADR-0076
DEP-0647,staging,2021-12-19 00:13:00,https://github.com/novatech-solutions/insightcrm-core/actions/runs/43446,209,Success,False,PR-0323,ADR-0080
DEP-0648,production,2021-12-19 11:13:00,https://github.com/novatech-solutions/insightcrm-core/actions/runs/44952,179,Success,False,PR-0323,ADR-0080
DEP-0649,staging,2021-12-20 00:27:00,https://github.com/novatech-solutions/cloudsync-core/actions/runs/69690,82,Success,False,PR-0316,ADR-0075
DEP-0650,production,2021-12-20 14:27:00,https://github.com/novatech-solutions/cloudsync-core/actions/runs/65402,184,Success,False,PR-0316,ADR-0075
DEP-0651,staging,2021-12-21 00:08:00,https://github.com/novatech-solutions/atlaspay-frontend/actions/runs/93404,194,Success,False,PR-0333,
DEP-0652,production,2021-12-21 03:08:00,https://github.com/novatech-solutions/atlaspay-frontend/actions/runs/94581,264,Success,False,PR-0333,
DEP-0653,staging,2021-12-22 00:20:00,https://github.com/novatech-solutions/atlaspay-frontend/actions/runs/83653,78,Success,False,PR-0305,ADR-0073
DEP-0654,production,2021-12-22 08:20:00,https://github.com/novatech-solutions/atlaspay-frontend/actions/runs/74370,98,Success,False,PR-0305,ADR-0073
DEP-0655,staging,2021-12-22 00:05:00,https://github.com/novatech-solutions/atlaspay-backend/actions/runs/25187,121,Success,False,PR-0326,ADR-0079
DEP-0656,production,2021-12-22 12:05:00,https://github.com/novatech-solutions/atlaspay-backend/actions/runs/73347,303,Success,False,PR-0326,ADR-0079
DEP-0657,staging,2021-12-25 00:05:00,https://github.com/novatech-solutions/atlaspay-backend/actions/runs/94852,123,Success,False,PR-0309,ADR-0074
DEP-0658,production,2021-12-25 22:05:00,https://github.com/novatech-solutions/atlaspay-backend/actions/runs/21358,258,Success,False,PR-0309,ADR-0074
DEP-0659,staging,2021-12-26 00:24:00,https://github.com/novatech-solutions/fusionerp-monolith/actions/runs/98714,199,Success,False,PR-0327,ADR-0082
DEP-0660,production,2021-12-26 13:24:00,https://github.com/novatech-solutions/fusionerp-monolith/actions/runs/33954,296,Success,False,PR-0327,ADR-0082
DEP-0661,staging,2021-12-26 00:14:00,https://github.com/novatech-solutions/atlaspay-backend/actions/runs/89282,200,Failed,False,PR-0331,ADR-0079
DEP-0662,staging,2021-12-26 01:07:00,https://github.com/novatech-solutions/atlaspay-backend/actions/runs/89282,206,Success,False,PR-0331,ADR-0079
DEP-0663,production,2021-12-27 01:07:00,https://github.com/novatech-solutions/atlaspay-backend/actions/runs/15624,122,Success,False,PR-0331,ADR-0079
DEP-0664,staging,2021-12-28 00:11:00,https://github.com/novatech-solutions/insightcrm-core/actions/runs/87110,198,Success,False,PR-0336,ADR-0080
DEP-0665,production,2021-12-28 15:11:00,https://github.com/novatech-solutions/insightcrm-core/actions/runs/60450,360,Success,False,PR-0336,ADR-0080
DEP-0666,staging,2021-12-30 00:11:00,https://github.com/novatech-solutions/fusionerp-monolith/actions/runs/13704,227,Success,False,PR-0334,ADR-0084
DEP-0667,production,2021-12-30 09:11:00,https://github.com/novatech-solutions/fusionerp-monolith/actions/runs/45118,241,Success,False,PR-0334,ADR-0084
DEP-0668,staging,2021-12-31 00:08:00,https://github.com/novatech-solutions/cloudsync-core/actions/runs/61906,79,Failed,False,PR-0312,ADR-0075
DEP-0669,staging,2021-12-31 01:03:00,https://github.com/novatech-solutions/cloudsync-core/actions/runs/61906,99,Success,False,PR-0312,ADR-0075
DEP-0670,production,2021-12-31 22:03:00,https://github.com/novatech-solutions/cloudsync-core/actions/runs/36372,140,Failed,True,PR-0312,ADR-0075
DEP-0671,staging,2022-01-01 00:30:00,https://github.com/novatech-solutions/visionai-engine/actions/runs/52975,111,Success,False,PR-0340,ADR-0085
DEP-0672,production,2022-01-01 10:30:00,https://github.com/novatech-solutions/visionai-engine/actions/runs/85158,189,Success,False,PR-0340,ADR-0085
DEP-0673,staging,2022-01-01 00:18:00,https://github.com/novatech-solutions/visionai-engine/actions/runs/48108,63,Success,False,PR-0344,ADR-0083
DEP-0674,production,2022-01-01 17:18:00,https://github.com/novatech-solutions/visionai-engine/actions/runs/83650,353,Success,False,PR-0344,ADR-0083
DEP-0675,staging,2022-01-02 00:05:00,https://github.com/novatech-solutions/novacommerce-core/actions/runs/72714,227,Success,False,PR-0338,ADR-0086
DEP-0676,production,2022-01-02 09:05:00,https://github.com/novatech-solutions/novacommerce-core/actions/runs/73543,357,Failed,True,PR-0338,ADR-0086
DEP-0677,staging,2022-01-02 00:16:00,https://github.com/novatech-solutions/insightcrm-core/actions/runs/17010,124,Success,False,PR-0339,ADR-0081
DEP-0678,production,2022-01-02 06:16:00,https://github.com/novatech-solutions/insightcrm-core/actions/runs/75758,214,Success,False,PR-0339,ADR-0081
DEP-0679,staging,2022-01-03 00:19:00,https://github.com/novatech-solutions/novacommerce-core/actions/runs/80577,115,Success,False,PR-0315,ADR-0076
DEP-0680,production,2022-01-03 20:19:00,https://github.com/novatech-solutions/novacommerce-core/actions/runs/70090,162,Success,False,PR-0315,ADR-0076
DEP-0681,staging,2022-01-03 00:23:00,https://github.com/novatech-solutions/fusionerp-monolith/actions/runs/97741,146,Success,False,PR-0343,ADR-0082
DEP-0682,production,2022-01-03 10:23:00,https://github.com/novatech-solutions/fusionerp-monolith/actions/runs/99951,224,Success,False,PR-0343,ADR-0082
DEP-0683,staging,2022-01-03 00:13:00,https://github.com/novatech-solutions/visionai-engine/actions/runs/90951,198,Success,False,PR-0346,ADR-0083
DEP-0684,production,2022-01-03 01:13:00,https://github.com/novatech-solutions/visionai-engine/actions/runs/36508,314,Success,False,PR-0346,ADR-0083
DEP-0685,staging,2022-01-07 00:25:00,https://github.com/novatech-solutions/fusionerp-monolith/actions/runs/87522,91,Success,False,PR-0349,ADR-0082
DEP-0686,production,2022-01-08 00:25:00,https://github.com/novatech-solutions/fusionerp-monolith/actions/runs/61879,157,Success,False,PR-0349,ADR-0082
DEP-0687,staging,2022-01-08 00:07:00,https://github.com/novatech-solutions/platform-infra/actions/runs/56211,239,Success,False,PR-0320,ADR-0077
DEP-0688,production,2022-01-08 22:07:00,https://github.com/novatech-solutions/platform-infra/actions/runs/32339,355,Success,False,PR-0320,ADR-0077
DEP-0689,staging,2022-01-08 00:14:00,https://github.com/novatech-solutions/platform-infra/actions/runs/62671,223,Success,False,PR-0360,
DEP-0690,production,2022-01-08 14:14:00,https://github.com/novatech-solutions/platform-infra/actions/runs/16160,199,Success,False,PR-0360,
DEP-0691,staging,2022-01-09 00:16:00,https://github.com/novatech-solutions/fusionerp-monolith/actions/runs/20983,192,Success,False,PR-0347,
DEP-0692,production,2022-01-09 14:16:00,https://github.com/novatech-solutions/fusionerp-monolith/actions/runs/90911,314,Success,False,PR-0347,
DEP-0693,staging,2022-01-10 00:23:00,https://github.com/novatech-solutions/novacommerce-core/actions/runs/70377,82,Success,False,PR-0324,ADR-0078
DEP-0694,production,2022-01-10 08:23:00,https://github.com/novatech-solutions/novacommerce-core/actions/runs/83384,191,Success,False,PR-0324,ADR-0078
DEP-0695,staging,2022-01-10 00:16:00,https://github.com/novatech-solutions/atlaspay-backend/actions/runs/42753,221,Success,False,PR-0325,ADR-0079
DEP-0696,production,2022-01-10 13:16:00,https://github.com/novatech-solutions/atlaspay-backend/actions/runs/68641,260,Success,False,PR-0325,ADR-0079
DEP-0697,staging,2022-01-10 00:06:00,https://github.com/novatech-solutions/fusionerp-monolith/actions/runs/17858,221,Success,False,PR-0345,ADR-0082
DEP-0698,production,2022-01-10 04:06:00,https://github.com/novatech-solutions/fusionerp-monolith/actions/runs/41774,107,Success,False,PR-0345,ADR-0082
DEP-0699,staging,2022-01-12 00:13:00,https://github.com/novatech-solutions/fusionerp-monolith/actions/runs/30127,169,Success,False,PR-0358,ADR-0089
DEP-0700,production,2022-01-12 20:13:00,https://github.com/novatech-solutions/fusionerp-monolith/actions/runs/63099,254,Success,False,PR-0358,ADR-0089
DEP-0701,staging,2022-01-13 00:10:00,https://github.com/novatech-solutions/visionai-engine/actions/runs/44325,121,Success,False,PR-0356,ADR-0085
DEP-0702,production,2022-01-13 07:10:00,https://github.com/novatech-solutions/visionai-engine/actions/runs/21591,318,Success,False,PR-0356,ADR-0085
DEP-0703,staging,2022-01-14 00:29:00,https://github.com/novatech-solutions/novacommerce-web/actions/runs/52296,64,Success,False,PR-0354,
DEP-0704,production,2022-01-14 16:29:00,https://github.com/novatech-solutions/novacommerce-web/actions/runs/19025,155,Success,False,PR-0354,
DEP-0705,staging,2022-01-14 00:12:00,https://github.com/novatech-solutions/visionai-engine/actions/runs/10341,168,Success,False,PR-0357,ADR-0087
DEP-0706,production,2022-01-14 13:12:00,https://github.com/novatech-solutions/visionai-engine/actions/runs/27447,320,Success,False,PR-0357,ADR-0087
DEP-0707,staging,2022-01-14 00:30:00,https://github.com/novatech-solutions/cloudsync-apps/actions/runs/68857,190,Success,False,PR-0364,ADR-0090
DEP-0708,production,2022-01-14 02:30:00,https://github.com/novatech-solutions/cloudsync-apps/actions/runs/58502,219,Success,False,PR-0364,ADR-0090
DEP-0709,staging,2022-01-14 00:17:00,https://github.com/novatech-solutions/insightcrm-core/actions/runs/52905,236,Success,False,PR-0365,ADR-0088
DEP-0710,production,2022-01-14 08:17:00,https://github.com/novatech-solutions/insightcrm-core/actions/runs/71658,115,Success,False,PR-0365,ADR-0088
DEP-0711,staging,2022-01-14 00:17:00,https://github.com/novatech-solutions/insightcrm-core/actions/runs/17294,239,Success,False,PR-0367,ADR-0088
DEP-0712,production,2022-01-14 16:17:00,https://github.com/novatech-solutions/insightcrm-core/actions/runs/15332,287,Success,False,PR-0367,ADR-0088
DEP-0713,staging,2022-01-15 00:22:00,https://github.com/novatech-solutions/novacommerce-core/actions/runs/50110,179,Success,False,PR-0359,ADR-0086
DEP-0714,production,2022-01-15 09:22:00,https://github.com/novatech-solutions/novacommerce-core/actions/runs/86822,255,Success,False,PR-0359,ADR-0086
DEP-0715,staging,2022-01-17 00:29:00,https://github.com/novatech-solutions/fusionerp-monolith/actions/runs/95882,153,Success,False,PR-0352,ADR-0084
DEP-0716,production,2022-01-17 16:29:00,https://github.com/novatech-solutions/fusionerp-monolith/actions/runs/98197,298,Success,False,PR-0352,ADR-0084
DEP-0717,staging,2022-01-17 00:08:00,https://github.com/novatech-solutions/novacommerce-core/actions/runs/95236,152,Failed,False,PR-0355,ADR-0086
DEP-0718,staging,2022-01-17 01:19:00,https://github.com/novatech-solutions/novacommerce-core/actions/runs/95236,159,Success,False,PR-0355,ADR-0086
DEP-0719,production,2022-01-17 08:19:00,https://github.com/novatech-solutions/novacommerce-core/actions/runs/63451,99,Success,False,PR-0355,ADR-0086
DEP-0720,staging,2022-01-18 00:26:00,https://github.com/novatech-solutions/insightcrm-core/actions/runs/98161,64,Failed,False,PR-0335,ADR-0080
DEP-0721,staging,2022-01-18 01:01:00,https://github.com/novatech-solutions/insightcrm-core/actions/runs/98161,59,Success,False,PR-0335,ADR-0080
DEP-0722,production,2022-01-18 23:01:00,https://github.com/novatech-solutions/insightcrm-core/actions/runs/33569,125,Success,False,PR-0335,ADR-0080
DEP-0723,staging,2022-01-18 00:11:00,https://github.com/novatech-solutions/visionai-engine/actions/runs/75143,162,Success,False,PR-0361,ADR-0087
DEP-0724,production,2022-01-18 06:11:00,https://github.com/novatech-solutions/visionai-engine/actions/runs/67825,234,Success,False,PR-0361,ADR-0087
DEP-0725,staging,2022-01-20 00:12:00,https://github.com/novatech-solutions/novacommerce-core/actions/runs/81104,70,Failed,False,PR-0362,ADR-0086
DEP-0726,staging,2022-01-20 00:47:00,https://github.com/novatech-solutions/novacommerce-core/actions/runs/81104,76,Success,False,PR-0362,ADR-0086
DEP-0727,production,2022-01-20 20:47:00,https://github.com/novatech-solutions/novacommerce-core/actions/runs/54910,191,Failed,True,PR-0362,ADR-0086
DEP-0728,staging,2022-01-20 00:05:00,https://github.com/novatech-solutions/fusionerp-monolith/actions/runs/26768,129,Success,False,PR-0371,ADR-0089
DEP-0729,production,2022-01-20 02:05:00,https://github.com/novatech-solutions/fusionerp-monolith/actions/runs/89978,349,Success,False,PR-0371,ADR-0089
DEP-0730,staging,2022-01-21 00:15:00,https://github.com/novatech-solutions/insightcrm-core/actions/runs/45986,62,Success,False,PR-0337,ADR-0081
DEP-0731,production,2022-01-21 05:15:00,https://github.com/novatech-solutions/insightcrm-core/actions/runs/23067,259,Success,False,PR-0337,ADR-0081
DEP-0732,staging,2022-01-21 00:25:00,https://github.com/novatech-solutions/insightcrm-core/actions/runs/78865,170,Success,False,PR-0368,ADR-0088
DEP-0733,production,2022-01-22 00:25:00,https://github.com/novatech-solutions/insightcrm-core/actions/runs/86640,204,Success,False,PR-0368,ADR-0088
DEP-0734,staging,2022-01-22 00:10:00,https://github.com/novatech-solutions/visionai-engine/actions/runs/50952,76,Success,False,PR-0366,ADR-0087
DEP-0735,production,2022-01-22 08:10:00,https://github.com/novatech-solutions/visionai-engine/actions/runs/82143,343,Success,False,PR-0366,ADR-0087
DEP-0736,staging,2022-01-25 00:16:00,https://github.com/novatech-solutions/visionai-engine/actions/runs/35436,119,Success,False,PR-0341,ADR-0083
DEP-0737,production,2022-01-26 00:16:00,https://github.com/novatech-solutions/visionai-engine/actions/runs/60687,225,Success,False,PR-0341,ADR-0083
DEP-0738,staging,2022-01-25 00:17:00,https://github.com/novatech-solutions/fusionerp-monolith/actions/runs/66162,183,Failed,False,PR-0342,ADR-0082
DEP-0739,staging,2022-01-25 01:46:00,https://github.com/novatech-solutions/fusionerp-monolith/actions/runs/66162,188,Success,False,PR-0342,ADR-0082
DEP-0740,production,2022-01-25 18:46:00,https://github.com/novatech-solutions/fusionerp-monolith/actions/runs/17137,196,Success,False,PR-0342,ADR-0082
DEP-0741,staging,2022-01-25 00:05:00,https://github.com/novatech-solutions/cloudsync-apps/actions/runs/71845,113,Success,False,PR-0378,ADR-0092
DEP-0742,production,2022-01-25 01:05:00,https://github.com/novatech-solutions/cloudsync-apps/actions/runs/69372,348,Success,False,PR-0378,ADR-0092
DEP-0743,staging,2022-01-26 00:30:00,https://github.com/novatech-solutions/atlaspay-backend/actions/runs/45226,170,Success,False,PR-0382,ADR-0093
DEP-0744,production,2022-01-26 08:30:00,https://github.com/novatech-solutions/atlaspay-backend/actions/runs/12209,264,Success,False,PR-0382,ADR-0093
DEP-0745,staging,2022-01-28 00:21:00,https://github.com/novatech-solutions/cloudsync-apps/actions/runs/58761,102,Success,False,PR-0374,ADR-0092
DEP-0746,production,2022-01-28 22:21:00,https://github.com/novatech-solutions/cloudsync-apps/actions/runs/44819,234,Success,False,PR-0374,ADR-0092
DEP-0747,staging,2022-01-29 00:28:00,https://github.com/novatech-solutions/fusionerp-monolith/actions/runs/43255,149,Success,False,PR-0348,ADR-0084
DEP-0748,production,2022-01-29 06:28:00,https://github.com/novatech-solutions/fusionerp-monolith/actions/runs/93057,278,Success,False,PR-0348,ADR-0084
DEP-0749,staging,2022-01-31 00:21:00,https://github.com/novatech-solutions/visionai-engine/actions/runs/92402,182,Success,False,PR-0350,ADR-0085
DEP-0750,production,2022-01-31 09:21:00,https://github.com/novatech-solutions/visionai-engine/actions/runs/86206,114,Success,False,PR-0350,ADR-0085
